CLIENTNUM,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
807393558,51,M,4,Unknown,Single,$120K +,Silver,46,2,3,3,34516,1279,33237,1.02,4615,49,0.581,0.037
711167808,40,M,4,Unknown,Single,$60K - $80K,Blue,30,4,3,6,18975,0,18975,1.028,4803,65,0.548,0
717579258,36,M,1,Unknown,Unknown,$40K - $60K,Blue,36,2,3,3,6893,1462,5431,1.031,4782,50,0.351,0.212
716609433,55,M,2,High School,Divorced,$120K +,Blue,46,5,3,2,16828,2517,14311,1.059,4939,63,0.465,0.15
720962208,42,M,2,Post-Graduate,Married,$60K - $80K,Blue,27,2,2,2,2476,2250,226,0.969,4659,48,0.6,0.909
793608258,54,F,3,Graduate,Single,Less than $40K,Silver,48,1,5,2,13432,0,13432,0.918,4909,50,0.316,0
771411408,50,M,1,Post-Graduate,Unknown,$80K - $120K,Blue,38,2,3,4,2673,0,2673,1.043,4929,54,0.459,0
720006333,48,M,2,College,Divorced,$80K - $120K,Blue,40,4,3,3,4479,0,4479,0.89,4520,63,0.37,0
791730183,38,F,2,College,Unknown,Less than $40K,Blue,32,2,2,6,7385,1817,5568,1.029,5070,50,0.389,0.246
712582983,47,F,3,Graduate,Married,Less than $40K,Silver,36,4,3,1,14057,1381,12676,1.039,4729,54,0.742,0.098
713003358,40,M,3,Graduate,Single,$80K - $120K,Blue,30,2,2,2,29338,159,29179,1.017,4983,40,0.379,0.005
718259433,45,F,3,High School,Married,Unknown,Blue,40,1,4,2,8383,0,8383,1.036,5460,63,0.853,0
720655833,48,F,4,High School,Married,Less than $40K,Blue,30,2,3,2,2913,0,2913,1.058,4955,56,0.806,0
711742758,43,F,5,College,Single,$40K - $60K,Blue,32,2,3,1,11508,0,11508,1.005,5242,74,0.574,0
712157958,44,M,3,High School,Married,$80K - $120K,Blue,36,1,3,2,10908,0,10908,0.983,4883,42,0.5,0
711332883,62,M,1,High School,Single,$60K - $80K,Blue,46,2,3,3,7547,2477,5070,1.021,5294,73,0.698,0.328
717696333,44,M,4,Unknown,Married,$120K +,Blue,36,4,3,3,34516,0,34516,1.043,5425,60,0.875,0
718353633,50,M,1,Post-Graduate,Unknown,$80K - $120K,Gold,36,2,3,2,34516,0,34516,1.032,5547,75,0.744,0
789412458,44,M,2,Post-Graduate,Married,$60K - $80K,Blue,34,6,3,4,23026,2517,20509,1.032,4909,52,0.625,0.109
711249858,49,M,4,Unknown,Married,$80K - $120K,Blue,38,2,3,2,29890,0,29890,0.64,3315,47,0.382,0
719071158,54,F,0,Graduate,Single,Unknown,Platinum,38,2,2,2,34516,0,34516,0.695,3901,54,0.421,0
719714658,61,M,0,Post-Graduate,Single,$60K - $80K,Blue,43,5,3,2,12218,0,12218,1.005,5272,62,0.59,0
716858433,43,F,4,Graduate,Single,Less than $40K,Blue,32,4,3,1,3015,0,3015,1.058,5372,75,0.596,0
714052158,49,M,2,High School,Married,$120K +,Blue,39,2,3,2,11714,949,10765,1.036,5366,68,0.659,0.081
720178158,46,F,4,High School,Unknown,Less than $40K,Blue,37,5,3,3,7552,0,7552,1.047,5537,63,0.853,0
710958933,43,M,3,Graduate,Single,$40K - $60K,Blue,35,5,3,2,6080,787,5293,0.975,4866,56,0.647,0.129
720698883,51,M,1,High School,Single,$80K - $120K,Blue,38,2,3,3,28605,0,28605,1.054,5524,67,0.718,0
780384483,49,M,4,Unknown,Unknown,$80K - $120K,Blue,39,2,2,2,2886,925,1961,0.946,5481,58,0.758,0.321
714190983,51,F,2,Graduate,Single,Unknown,Platinum,32,2,3,3,34516,531,33985,0.98,5418,65,0.711,0.015
742865883,46,F,3,Unknown,Single,$40K - $60K,Blue,39,4,3,3,9110,2517,6593,1.052,5290,69,0.816,0.276
755212608,50,M,2,Unknown,Married,$40K - $60K,Blue,43,4,3,3,13067,0,13067,1.061,5468,71,0.775,0
716486508,45,F,3,High School,Married,$40K - $60K,Blue,37,6,2,2,3399,0,3399,0.991,5529,78,0.66,0
798553158,62,F,1,Graduate,Single,Less than $40K,Blue,56,1,2,1,3109,0,3109,1.054,5470,72,0.674,0
711613308,58,M,2,Unknown,Single,$60K - $80K,Blue,48,2,1,2,2236,710,1526,0.434,2562,38,0.462,0.318
718558758,34,M,1,Unknown,Single,$80K - $120K,Blue,22,1,2,2,3711,1413,2298,0.175,3922,51,0.645,0.381
718504233,43,F,4,Uneducated,Married,Less than $40K,Blue,30,2,2,3,2082,1794,288,0.735,3423,48,0.92,0.862
813804783,41,F,1,High School,Single,$40K - $60K,Blue,36,4,3,3,2667,0,2667,0.494,4399,54,0.862,0
715649358,39,M,2,College,Married,$60K - $80K,Blue,26,1,2,2,3879,0,3879,0.928,7786,81,0.929,0
718732833,56,F,1,College,Single,Less than $40K,Blue,48,4,2,2,2783,1763,1020,0.344,3967,42,0.4,0.633
803216433,43,F,5,Graduate,Married,Less than $40K,Silver,33,6,3,2,14806,2517,12289,0.558,4804,57,0.462,0.17
820666083,41,M,2,Graduate,Single,$120K +,Blue,37,5,3,4,27742,2517,25225,0.835,8646,85,0.977,0.091
712044558,51,F,1,Uneducated,Single,Less than $40K,Silver,41,6,2,3,14563,1309,13254,0.708,6408,70,0.944,0.09
713131158,58,M,2,Uneducated,Single,$80K - $120K,Blue,46,1,3,1,10286,0,10286,0.908,8199,59,0.903,0
718113633,41,M,3,Uneducated,Married,$120K +,Blue,36,1,2,3,34516,0,34516,0.377,5603,56,0.244,0
708229308,49,F,2,Unknown,Married,Less than $40K,Blue,41,5,2,2,3243,0,3243,0.685,6059,71,0.821,0
710064033,45,M,3,Uneducated,Married,$40K - $60K,Blue,28,2,2,5,4572,0,4572,0.48,3555,42,0.4,0
709319658,48,F,4,Graduate,Single,Less than $40K,Platinum,37,5,3,4,15987,0,15987,0.827,7681,71,0.69,0
709764483,61,M,1,Graduate,Unknown,$60K - $80K,Blue,53,1,1,2,6157,581,5576,0.583,4041,65,0.548,0.094
812247033,51,F,3,Uneducated,Married,Less than $40K,Blue,46,5,5,2,3536,0,3536,0.542,3281,39,0.393,0
717580458,43,M,4,Uneducated,Divorced,$80K - $120K,Blue,36,2,3,2,19333,0,19333,0.969,7847,63,0.75,0
715610733,60,M,1,Uneducated,Married,$40K - $60K,Blue,47,6,1,5,3735,1175,2560,1.036,8193,66,0.65,0.315
710161083,62,F,0,Uneducated,Single,Less than $40K,Blue,36,6,3,3,5780,0,5780,0.394,6613,40,0.429,0
715799808,52,M,0,High School,Single,$60K - $80K,Blue,39,4,3,2,3764,0,3764,0.776,6574,69,0.865,0
711838008,37,M,3,Graduate,Married,$60K - $80K,Blue,28,2,3,2,6407,478,5929,1.022,9322,77,0.833,0.075
711826983,47,F,3,Unknown,Married,$40K - $60K,Blue,36,4,3,6,5822,0,5822,0.655,3240,38,0.652,0
708369633,34,F,3,Graduate,Married,Less than $40K,Gold,36,6,3,2,15487,1847,13640,0.943,7031,67,0.811,0.119
714959358,50,M,3,High School,Married,$80K - $120K,Silver,36,5,3,3,34516,2292,32224,0.876,8045,71,0.868,0.066
719593608,56,M,1,Uneducated,Married,$80K - $120K,Blue,36,6,2,1,33870,0,33870,0.872,7661,61,0.525,0
715830558,50,M,2,Uneducated,Unknown,$120K +,Blue,38,6,2,1,34516,397,34119,0.914,7454,81,0.841,0.012
714941358,53,F,4,Graduate,Married,Less than $40K,Blue,36,2,3,6,4005,0,4005,0.896,7022,75,0.667,0
716088783,60,M,0,College,Married,$80K - $120K,Blue,50,1,4,2,29239,0,29239,1.057,8169,65,0.585,0
718458858,41,M,4,Graduate,Single,$80K - $120K,Silver,29,2,3,6,34516,0,34516,0.434,3526,53,0.828,0
715630983,31,F,0,Graduate,Single,Less than $40K,Blue,21,4,2,3,4598,0,4598,0.439,6317,77,0.833,0
712768983,51,M,4,Graduate,Single,$80K - $120K,Silver,42,6,4,2,34516,230,34286,1.004,8629,65,0.548,0.007
716881683,45,M,5,Uneducated,Married,$80K - $120K,Blue,34,2,3,3,3435,2517,918,0.332,5567,51,0.545,0.733
717529233,40,F,3,Graduate,Single,Less than $40K,Blue,30,4,3,2,3319,0,3319,0.262,4840,44,0.375,0
711794358,61,M,0,College,Single,$80K - $120K,Blue,50,2,4,3,21398,0,21398,0.695,3119,53,0.767,0
719683158,56,F,2,Unknown,Married,Less than $40K,Blue,48,2,4,2,4746,0,4746,0.862,7154,66,1.062,0
716260833,56,F,5,Unknown,Single,Less than $40K,Blue,36,6,3,5,4668,2517,2151,1.062,8331,63,0.853,0.539
719694408,30,F,1,College,Single,Less than $40K,Blue,36,4,3,6,4541,0,4541,0.976,7996,80,0.778,0
718045008,31,M,0,Post-Graduate,Married,Less than $40K,Blue,21,1,2,2,3768,0,3768,0.799,6639,71,1.152,0
811076883,45,M,3,Graduate,Married,$40K - $60K,Blue,40,1,4,3,7979,0,7979,0.465,5056,63,0.853,0
716863458,44,M,2,Uneducated,Single,$80K - $120K,Silver,36,2,3,3,34516,569,33947,0.919,8570,68,0.789,0.016
766821033,61,M,0,Unknown,Single,$120K +,Blue,46,6,3,3,4650,1162,3488,0.82,7976,74,1.056,0.25
714615258,32,M,1,High School,Single,$40K - $60K,Blue,36,6,3,2,4819,2134,2685,0.834,9330,64,0.882,0.443
710455608,40,M,3,High School,Single,$80K - $120K,Blue,36,2,3,2,4620,0,4620,0.654,6644,61,0.694,0
713514633,59,M,2,Graduate,Single,$60K - $80K,Blue,50,2,4,2,6224,0,6224,0.801,8291,69,1.029,0
717571683,47,F,4,Uneducated,Married,$40K - $60K,Gold,34,2,3,3,23981,0,23981,0.196,4536,61,0.605,0
712021233,33,M,3,Graduate,Married,$60K - $80K,Blue,15,5,1,3,23399,0,23399,1.051,9356,74,0.85,0
712916958,55,F,2,Graduate,Married,Unknown,Blue,36,5,3,2,12494,0,12494,0.576,7026,69,0.917,0
716124408,32,M,2,Graduate,Single,$120K +,Gold,22,2,2,3,34516,1692,32824,0.983,7486,64,0.73,0.049
800758233,30,M,0,College,Single,$60K - $80K,Blue,24,6,2,2,4109,0,4109,0.949,8642,77,0.481,0
821241708,47,M,4,Unknown,Unknown,$80K - $120K,Blue,42,1,4,1,7953,0,7953,1.031,8670,74,0.574,0
716987358,29,M,0,Post-Graduate,Divorced,$60K - $80K,Blue,15,2,1,3,8022,0,8022,0.381,5660,59,0.735,0
709259958,53,F,1,Graduate,Single,Less than $40K,Blue,44,1,3,2,5541,2517,3024,0.879,9195,73,0.825,0.454
709213458,42,M,3,High School,Married,$80K - $120K,Blue,36,1,3,2,22993,0,22993,1.004,7867,75,0.786,0
718252533,30,F,0,Graduate,Divorced,Less than $40K,Blue,18,5,1,1,4203,996,3207,0.705,7292,68,0.7,0.237
717898758,55,F,2,Graduate,Married,Less than $40K,Silver,45,6,3,3,12207,0,12207,0.319,5838,74,1.056,0
770220558,57,M,3,Unknown,Single,$60K - $80K,Blue,51,1,6,1,5859,0,5859,0.914,8004,82,0.708,0
708662583,41,M,3,Unknown,Married,$60K - $80K,Silver,29,1,3,4,27945,0,27945,0.902,8345,70,1.059,0
708152358,54,M,1,Post-Graduate,Unknown,$80K - $120K,Blue,36,1,3,2,18512,1664,16848,0.889,8019,57,0.583,0.09
709075533,41,M,5,Uneducated,Single,$80K - $120K,Blue,32,4,3,3,12094,0,12094,0.995,8607,90,0.957,0
714361083,40,F,2,College,Single,Less than $40K,Blue,36,4,2,3,5989,0,5989,0.311,5843,60,0.176,0
714608583,45,M,5,High School,Divorced,$120K +,Blue,36,2,3,2,5287,0,5287,0.841,8392,69,0.683,0
709928358,40,M,3,Graduate,Single,$80K - $120K,Blue,20,1,2,2,32554,0,32554,0.872,8528,87,1.122,0
712265508,32,M,0,Post-Graduate,Single,$40K - $60K,Blue,14,1,1,3,4015,0,4015,1.045,8363,65,0.806,0
715051608,34,M,2,High School,Single,$60K - $80K,Blue,36,2,3,2,9719,2517,7202,0.906,9183,51,0.7,0.259
717439983,48,M,2,Graduate,Married,$80K - $120K,Blue,28,1,3,3,14774,2517,12257,0.979,8293,63,0.703,0.17
714391683,39,M,4,Unknown,Married,$60K - $80K,Gold,36,4,3,2,34516,2517,31999,0.841,8248,66,0.65,0.073
708841233,41,M,2,College,Married,$80K - $120K,Blue,33,2,3,3,14682,2517,12165,1.041,8193,72,0.846,0.171
713632983,43,M,4,High School,Married,$80K - $120K,Blue,35,2,3,2,10588,503,10085,0.918,7886,70,0.75,0.048
719612583,52,F,4,Uneducated,Divorced,Unknown,Blue,42,4,4,1,12091,0,12091,0.898,8127,74,0.805,0
718333983,57,M,4,Unknown,Divorced,$120K +,Blue,36,2,2,3,13694,2219,11475,1.078,9040,63,0.8,0.162
717518733,56,F,2,High School,Married,Less than $40K,Blue,46,4,3,3,9463,764,8699,0.994,7106,61,0.906,0.081
708805908,30,M,2,Graduate,Married,Less than $40K,Silver,18,1,1,3,10017,726,9291,0.924,9299,68,0.619,0.072
710155158,37,M,2,Uneducated,Unknown,$80K - $120K,Blue,18,1,1,2,31832,518,31314,0.972,10201,59,0.788,0.016
720353808,34,M,3,High School,Unknown,$80K - $120K,Silver,21,1,2,3,34516,0,34516,0.794,9177,50,1.083,0
717047583,47,F,3,Doctorate,Married,Less than $40K,Blue,35,2,3,2,4779,2517,2262,0.929,8912,63,0.658,0.527
712895733,40,M,4,Uneducated,Single,$80K - $120K,Blue,36,6,3,2,34516,572,33944,1.05,8659,81,1.077,0.017
719629308,55,F,2,Unknown,Single,Unknown,Silver,37,2,2,3,34516,1783,32733,0.821,8472,80,0.739,0.052
754443033,50,M,1,Graduate,Single,$80K - $120K,Silver,43,6,3,3,34516,432,34084,0.807,9045,72,1,0.013
720748608,44,M,3,Graduate,Divorced,$40K - $60K,Blue,32,1,2,2,3575,0,3575,0.843,7672,66,0.737,0
709823733,44,F,2,Graduate,Unknown,$40K - $60K,Blue,34,2,3,3,5508,0,5508,0.89,7507,78,0.733,0
720512433,56,M,1,Uneducated,Single,$60K - $80K,Blue,36,6,4,3,15219,2281,12938,0.832,7625,78,0.95,0.15
710162133,41,M,4,Graduate,Married,$80K - $120K,Blue,36,1,3,6,4725,1253,3472,1.008,9134,77,0.974,0.265
710878308,50,F,4,Graduate,Single,Less than $40K,Blue,37,1,2,3,3699,913,2786,0.866,7297,71,0.69,0.247
713390433,44,M,3,Graduate,Unknown,$60K - $80K,Gold,29,2,3,2,34516,2517,31999,0.579,6782,67,0.763,0.073
712010358,49,M,4,Graduate,Single,$80K - $120K,Blue,36,2,3,2,3999,0,3999,0.938,7567,76,0.652,0
711432258,55,M,3,Graduate,Single,$60K - $80K,Blue,46,2,4,2,4178,0,4178,0.882,7914,54,0.862,0
714294183,54,M,1,Graduate,Divorced,$80K - $120K,Blue,44,1,3,3,9580,132,9448,0.32,5385,51,0.308,0.014
708354858,51,M,2,Unknown,Single,$120K +,Blue,42,2,4,2,14938,0,14938,0.758,8192,80,0.778,0
708301683,40,M,2,Uneducated,Married,$80K - $120K,Blue,30,6,2,3,20798,1059,19739,1.049,8038,90,0.837,0.051
712113558,45,M,2,Graduate,Married,$80K - $120K,Blue,36,4,3,3,24844,1273,23571,0.437,6549,75,0.974,0.051
720597108,48,F,3,Post-Graduate,Divorced,Less than $40K,Blue,36,5,3,1,9943,2138,7805,0.949,8325,54,1,0.215
719767683,46,M,0,College,Single,$80K - $120K,Blue,39,2,3,3,16983,0,16983,1.061,8526,79,0.837,0
715321008,39,M,2,Unknown,Married,$120K +,Blue,36,6,3,3,34516,2517,31999,1.052,7866,63,0.75,0.073
780042633,37,F,2,Unknown,Married,Unknown,Silver,21,2,2,2,31718,0,31718,0.91,7432,64,0.641,0
713269533,42,M,2,College,Single,$80K - $120K,Blue,36,1,3,1,9959,2517,7442,0.884,8847,85,0.771,0.253
789684258,57,M,2,Post-Graduate,Single,$80K - $120K,Silver,43,2,3,3,34516,1847,32669,0.557,7842,61,0.794,0.054
761079783,40,M,3,Graduate,Married,$60K - $80K,Blue,33,5,3,6,5500,442,5058,0.609,7720,67,0.558,0.08
787518258,49,M,3,Uneducated,Married,$120K +,Blue,38,2,3,3,8549,0,8549,1.023,9192,77,0.791,0
717631908,56,M,2,Unknown,Married,Less than $40K,Blue,44,5,3,1,4390,0,4390,1.005,8454,69,0.769,0
769396158,55,M,1,College,Single,$80K - $120K,Blue,43,2,2,3,24884,0,24884,0.072,5107,53,0.293,0
716717733,55,F,3,Uneducated,Single,Less than $40K,Blue,47,2,5,4,4841,859,3982,1.003,8918,87,0.977,0.177
709383933,31,M,2,Unknown,Unknown,$80K - $120K,Blue,18,2,1,3,4246,2517,1729,0.951,8102,66,0.886,0.593
715113933,54,M,1,Unknown,Single,$80K - $120K,Blue,36,2,3,2,11077,573,10504,0.973,8165,87,0.776,0.052
715714458,48,M,5,Graduate,Single,$40K - $60K,Blue,38,2,3,3,4446,0,4446,0.963,8753,76,0.949,0
715076358,57,M,1,Post-Graduate,Unknown,$80K - $120K,Blue,36,4,3,3,23714,0,23714,0.981,8463,62,0.824,0
769667583,34,M,3,Post-Graduate,Single,$40K - $60K,Blue,28,2,3,2,3744,0,3744,0.796,8202,69,0.769,0
715645908,59,M,0,High School,Single,$80K - $120K,Gold,48,5,2,6,34516,0,34516,0.969,8480,71,0.821,0
778643733,48,F,1,Uneducated,Single,$40K - $60K,Gold,28,3,2,1,23981,1454,22527,0.925,9140,64,0.684,0.061
710980383,53,M,3,High School,Single,$80K - $120K,Silver,33,2,2,3,34516,0,34516,0.534,6361,74,1.114,0
709971708,51,F,1,High School,Single,Unknown,Blue,41,3,3,2,9701,0,9701,1.024,9404,62,0.824,0
710153583,30,F,0,Uneducated,Married,Less than $40K,Blue,13,3,1,3,6075,0,6075,0.923,9242,63,0.909,0
720565458,43,M,2,Post-Graduate,Single,$60K - $80K,Blue,36,2,3,3,17306,0,17306,0.4,6205,65,0.806,0
715496058,41,F,4,Uneducated,Single,Less than $40K,Gold,36,3,3,3,15987,0,15987,0.598,7832,73,0.78,0
716238483,59,M,0,College,Married,$80K - $120K,Blue,50,3,2,3,12918,2352,10566,1.008,9138,76,0.9,0.182
718297683,59,F,1,High School,Single,Less than $40K,Blue,50,1,0,3,4085,0,4085,0.787,7597,71,0.69,0
719118708,49,F,3,Unknown,Single,Less than $40K,Blue,37,2,2,2,5855,0,5855,0.962,9202,80,0.86,0
779333883,51,F,3,Uneducated,Married,Less than $40K,Blue,33,3,3,3,7428,0,7428,0.873,8078,62,0.722,0
826245858,50,M,2,Graduate,Single,$80K - $120K,Silver,40,3,4,6,34516,0,34516,0.801,7661,79,1.079,0
789817833,44,F,5,Post-Graduate,Unknown,Less than $40K,Blue,33,3,3,2,9073,2466,6607,0.446,6793,60,1.069,0.272
717060858,31,M,0,Graduate,Married,Less than $40K,Blue,36,3,2,3,6911,2517,4394,0.934,8123,71,0.732,0.364
757291008,46,M,4,Unknown,Married,$80K - $120K,Blue,39,3,3,2,34516,289,34227,0.95,8964,76,1.054,0.008
708963258,46,M,3,College,Married,$60K - $80K,Blue,39,3,3,2,13344,1907,11437,0.832,8534,86,0.83,0.143
711746133,50,M,1,Unknown,Single,$120K +,Blue,37,4,3,2,32563,0,32563,1.013,9220,81,0.884,0
708496833,60,M,1,High School,Single,Less than $40K,Blue,50,4,4,5,4613,0,4613,0.978,8970,78,1.294,0
710895708,35,F,0,Doctorate,Married,Less than $40K,Blue,27,2,3,2,3876,0,3876,0.848,7712,73,0.825,0
719859033,32,M,3,Graduate,Married,$40K - $60K,Blue,20,2,2,2,3264,0,3264,0.549,6439,63,0.75,0
710155983,52,M,1,Unknown,Single,$40K - $60K,Blue,36,3,3,4,4826,0,4826,0.954,8585,62,1,0
779571708,43,M,5,Graduate,Married,$60K - $80K,Blue,25,1,2,3,4259,0,4259,0.934,7993,71,0.651,0
713318733,32,M,0,College,Single,$60K - $80K,Blue,24,3,2,3,4097,0,4097,0.836,8376,64,0.684,0
709611183,41,F,3,High School,Married,Less than $40K,Blue,31,3,3,3,3952,0,3952,1.002,8241,82,0.952,0
712441308,41,F,4,Unknown,Single,Unknown,Blue,25,2,2,3,29295,0,29295,1.411,9865,65,0.711,0
711684408,50,F,0,Graduate,Married,Less than $40K,Blue,38,2,3,1,4935,1574,3361,1.01,8527,84,0.5,0.319
715825458,47,M,2,Graduate,Married,$80K - $120K,Blue,36,3,3,2,12933,2239,10694,0.445,6564,56,0.514,0.173
711161133,36,F,2,Unknown,Single,Less than $40K,Blue,36,2,3,3,6071,0,6071,0.912,9338,59,0.903,0
713242383,39,M,2,Uneducated,Married,$120K +,Silver,19,2,1,2,34516,796,33720,0.841,7721,75,0.667,0.023
717457008,43,M,3,Uneducated,Single,$40K - $60K,Blue,36,3,3,3,9267,0,9267,0.866,7991,90,1.093,0
712841883,50,M,3,College,Single,$80K - $120K,Silver,36,3,3,2,34516,2517,31999,0.735,7155,66,0.65,0.073
719582058,41,M,3,Doctorate,Single,$80K - $120K,Blue,29,2,2,3,24001,1629,22372,0.965,9102,75,0.974,0.068
711096633,37,F,2,Uneducated,Unknown,Less than $40K,Silver,29,5,2,6,12203,0,12203,0.9,8600,94,0.843,0
708197358,57,M,2,Uneducated,Unknown,$80K - $120K,Blue,48,4,1,3,30543,264,30279,0.882,7784,63,0.703,0.009
757247808,42,F,3,Graduate,Married,Less than $40K,Blue,35,2,4,3,5230,2517,2713,0.937,9495,61,0.605,0.481
710170758,32,M,0,Post-Graduate,Married,$60K - $80K,Blue,25,6,2,2,4469,2331,2138,1.006,8314,67,0.763,0.522
780511683,47,M,3,Graduate,Single,$40K - $60K,Blue,34,4,3,3,4413,232,4181,0.799,7869,76,0.767,0.053
719847108,52,M,1,Unknown,Married,$40K - $60K,Blue,36,4,3,3,8455,2517,5938,0.809,8124,73,1.028,0.298
708385533,49,F,1,Graduate,Married,Less than $40K,Silver,36,2,3,3,11059,0,11059,0.99,9524,80,0.905,0
719379858,39,M,1,Graduate,Married,$80K - $120K,Blue,36,2,2,3,24239,0,24239,0.94,8549,73,0.78,0
709657533,44,M,3,High School,Unknown,$120K +,Blue,36,2,3,2,7793,2270,5523,0.945,8260,54,0.5,0.291
712487883,54,M,5,High School,Married,$80K - $120K,Blue,48,2,1,3,7464,0,7464,0.865,9071,74,1,0
753220383,29,M,0,Graduate,Single,$120K +,Blue,22,2,2,3,11722,0,11722,0.778,8302,78,0.902,0
708340758,41,M,4,High School,Married,Less than $40K,Blue,32,2,3,3,7769,0,7769,0.943,8109,74,0.762,0
718376583,52,M,2,Graduate,Divorced,$80K - $120K,Silver,44,4,3,2,34516,751,33765,0.357,5806,40,0.429,0.022
720827133,43,F,3,Doctorate,Single,Less than $40K,Blue,30,1,2,2,6261,463,5798,0.889,8132,64,0.6,0.074
708948483,54,M,3,Graduate,Married,$80K - $120K,Silver,36,2,3,1,34516,761,33755,0.838,8444,68,0.744,0.022
716721483,59,M,0,Uneducated,Single,$40K - $60K,Blue,52,1,2,2,14458,2017,12441,0.99,8696,72,0.895,0.14
710527533,45,M,5,College,Single,$40K - $60K,Blue,36,4,3,3,4982,0,4982,0.886,8586,58,1,0
709996833,31,M,1,Post-Graduate,Single,Less than $40K,Silver,36,6,3,5,12359,0,12359,0.843,7528,70,0.628,0
714022833,42,F,2,Graduate,Single,$40K - $60K,Silver,32,4,3,3,17909,0,17909,0.225,5977,58,0.487,0
710178558,46,M,2,High School,Married,$60K - $80K,Gold,38,5,3,6,34516,2517,31999,0.956,9314,89,0.978,0.073
768712383,51,M,5,Graduate,Divorced,$120K +,Blue,45,6,3,6,34516,0,34516,0.757,8173,91,1.022,0
711156858,48,F,5,High School,Single,Less than $40K,Blue,40,1,4,3,8297,2517,5780,0.899,9819,74,0.682,0.303
710306358,38,M,1,Unknown,Married,$40K - $60K,Blue,18,1,1,2,9664,1983,7681,0.873,7995,56,0.806,0.205
779055033,43,F,3,Uneducated,Unknown,Less than $40K,Blue,24,1,2,2,8256,2416,5840,0.696,8104,64,0.73,0.293
714145233,34,M,0,Graduate,Divorced,$80K - $120K,Silver,24,1,2,3,34516,400,34116,0.202,5112,49,0.256,0.012
719547033,40,M,4,Unknown,Married,$80K - $120K,Blue,31,1,3,6,23502,0,23502,0.839,7957,60,0.875,0
789432033,32,F,1,Graduate,Married,Less than $40K,Blue,23,1,2,3,4065,230,3835,0.779,7844,64,0.73,0.057
708319908,37,M,3,Graduate,Single,$80K - $120K,Blue,17,1,1,2,4116,1473,2643,1.023,8667,70,0.892,0.358
714082308,39,M,3,High School,Single,$80K - $120K,Blue,13,2,1,3,8656,0,8656,0.893,8056,89,0.935,0
714820158,29,M,0,High School,Single,$40K - $60K,Blue,36,6,3,1,5988,660,5328,1.041,10211,68,1,0.11
713347608,54,F,2,Post-Graduate,Single,Less than $40K,Blue,43,2,3,2,4917,0,4917,0.972,9442,69,0.917,0
718080558,41,F,4,High School,Single,Less than $40K,Blue,36,6,3,3,4720,0,4720,0.978,8798,67,0.675,0
713880633,53,M,2,Unknown,Single,$60K - $80K,Blue,43,2,2,3,5905,0,5905,0.797,8883,83,0.729,0
758753283,52,M,3,Doctorate,Married,$120K +,Blue,45,1,3,3,34516,550,33966,0.674,7341,71,0.732,0.016
773172483,30,M,0,Graduate,Married,$40K - $60K,Blue,23,6,2,4,4063,0,4063,0.776,7463,70,0.707,0
710639658,29,M,1,High School,Single,$60K - $80K,Blue,17,6,1,3,17744,829,16915,0.851,9658,78,0.773,0.047
712941483,51,F,4,Post-Graduate,Married,$40K - $60K,Silver,43,1,3,3,3735,0,3735,0.762,6826,61,0.848,0
714757083,44,M,4,Uneducated,Married,$60K - $80K,Silver,37,1,2,2,29076,0,29076,0.77,8765,84,1.211,0
714136233,53,M,4,Graduate,Married,$120K +,Blue,38,5,2,3,34516,0,34516,0.854,8417,72,0.714,0
778888083,45,F,2,Graduate,Married,$40K - $60K,Blue,26,6,2,4,4307,0,4307,0.743,8697,62,0.59,0
718665033,44,M,5,Doctorate,Single,$60K - $80K,Silver,36,2,3,4,34140,0,34140,0.877,8177,76,0.52,0
771561183,42,F,4,Graduate,Single,$40K - $60K,Blue,30,6,3,3,13753,2517,11236,0.652,7464,66,0.692,0.183
712036383,49,M,4,High School,Single,$60K - $80K,Blue,30,6,3,3,18418,0,18418,0.918,9980,68,0.744,0
715671183,43,M,3,Uneducated,Married,$80K - $120K,Blue,31,6,3,4,6824,2517,4307,0.972,9045,67,0.595,0.369
822084333,51,M,3,High School,Married,$80K - $120K,Blue,47,2,4,3,4041,0,4041,0.67,8219,84,0.909,0
708821733,43,F,3,Unknown,Single,$40K - $60K,Silver,36,2,3,4,19713,531,19182,0.792,8301,70,0.591,0.027
710751033,31,F,1,Graduate,Single,Less than $40K,Blue,13,1,1,3,4829,0,4829,0.836,8286,65,0.857,0
710679933,59,M,1,Graduate,Single,$80K - $120K,Blue,54,2,5,4,15633,0,15633,0.984,8660,58,0.758,0
717174558,57,F,1,Uneducated,Single,Less than $40K,Blue,46,2,3,3,9129,0,9129,0.733,7733,81,0.884,0
714543633,45,F,3,Unknown,Single,Less than $40K,Blue,36,1,2,5,7500,0,7500,0.576,8024,78,0.696,0
713668158,31,F,1,Uneducated,Single,Unknown,Blue,36,2,3,3,21067,0,21067,0.995,9212,71,0.821,0
709249083,40,M,2,Unknown,Single,$60K - $80K,Blue,20,4,2,4,4283,0,4283,0.878,8672,64,1.207,0
